"","Task","DOF","Muscle","M","SD","Median","Min","Max"
"1611","task11","8dof","Inferior Trapezius, Scapula",35.906417620063,22.7744982084101,33.3152855507538,0.0140816132339683,99.9796873625725
"1612","task11","8dof","Levator Scapula",4.40688606654673,4.09044725581743,3.27042888281888,4.18560473579299e-05,29.3764137769221
"1613","task11","8dof","Middle Deltoid",70.8502727230868,18.2349969382795,73.1238951914977,4.61496281926026,99.9767864003162
"1614","task11","8dof","Middle Latissimus Dorsi",7.53998521057994,6.9806617388225,5.54245651865418,0.00179198146437187,58.1846994039003
"1615","task11","8dof","Middle Pectoralis Major",1.99314820636028,1.84580178944418,1.4592801346834,4.93737303791653e-05,14.7620263742578
"1616","task11","8dof","Middle Serratus Anterior",6.83805805720839,6.09386525248633,5.14869656250212,0.00139063188777516,42.695870232012
"1617","task11","8dof","Middle Subscapularis",51.101307825818,27.639318939055,51.5489374605133,0.00714922357764047,99.9776481411014
"1618","task11","8dof","Middle Trapezius, Scapula",6.47732159608094,6.07424775447562,4.659824192432,0.000475621196660558,56.5197622633479
"1619","task11","8dof","Pectoralis Minor",86.1215575511569,13.197568576166,90.0233551381228,0.0691341237138321,99.9991618736003
"1620","task11","8dof","Posterior Deltoid",62.6280623683862,24.6288646344485,65.8728932169256,0.0677462938340589,99.9963487829876
"1621","task11","8dof","Posterior Supraspinatus",51.6245420220159,28.7666326500682,52.4330368284875,0.0188686395705573,99.973839540502
"1622","task11","8dof","Pronator Quadratus",49.6231304991525,28.7006215540903,49.8579661200003,0.0261404992288661,99.985423080717
"1623","task11","8dof","Pronator Teres, Humeral",50.946862459412,28.5220699744277,51.7176359188077,0.00272283521886019,99.9884075865787
"1624","task11","8dof","Pronator Teres, Ulnar",49.9293936385073,28.9598717396941,49.8854207364353,0.00327993395248249,99.9959075768514
"1625","task11","8dof","Superior Infraspinatus",50.1926298736806,27.8942290040206,50.1538369790745,0.00368452262374808,99.9809560541362
"1626","task11","8dof","Superior Latissimus Dorsi",9.63893481954214,9.02083077926938,6.99200509818557,0.00059670004432244,68.7185286126845
"1627","task11","8dof","Superior Pectoralis Major",2.88258186417963,2.65217728544728,2.09953520752773,0.000957625044168547,23.8998796795865
"1628","task11","8dof","Superior Rhombiod",1.78890779009261,1.69206311066208,1.28739940400339,6.18162465885336e-05,15.3582772085653
"1629","task11","8dof","Superior Serratus Anterior",25.8509503381862,18.4969502052733,22.5303096788901,0.00038275244821917,95.0378545283742
"1630","task11","8dof","Superior Subscapularis",47.5399275778164,28.4984742425721,46.613584383325,0.00150168190775624,99.9972182944567
"1631","task11","8dof","Superior Trapezius, Scapula",2.80891719320836,2.61581493235211,2.0701889403296,0.000146314147230625,19.0867051703573
"1632","task11","8dof","Supinator",52.6106971581327,22.0294482854235,52.7157902257561,0.0708425317655803,99.980261072956
"1633","task11","8dof","Teres Major",57.5605949953682,25.1317029852776,59.976134598505,0.0373970445511018,99.9881478800779
"1634","task11","8dof","Teres Minor",48.3610708888497,27.3742367682023,48.1045901501139,0.00177624265853549,99.9930123873765
"1635","task11","8dof","Trapezius, Clavicle",49.9463965182697,28.8712972636193,50.2895789094931,0.0130369480042358,99.9919454045077
"1636","task11","8dof","Triceps Lateral Head",45.0312465424047,27.7094905517854,42.7766254854502,0.00309280131292611,99.9812150734663
"1637","task11","8dof","Triceps Long Head",35.7032965841377,22.0553046225968,33.4702642861336,0.00270268901639836,99.8660924673843
"1638","task11","8dof","Triceps Medial Head",43.3929300264137,26.6002542625379,41.3769002763474,0.00321511983848999,99.9236502174705
"1639","task12","3dof","Anconeus",50.0005751900202,28.8129313342577,50.0213554498097,0.000446598809106247,99.9987170488094
"1640","task12","3dof","Anterior Deltoid",11.6028554854485,10.5393122008914,8.59880011579962,0.000455068957724847,81.3041812328352
"1641","task12","3dof","Anterior Supraspinatus",51.2510593432072,28.6298783629662,51.6008400482365,0.00298041160858853,99.9502972637158
"1642","task12","3dof","Biceps Long Head",33.2335165107787,25.4546907432181,27.3175960950043,0.00508834989468854,99.9779279837246
"1643","task12","3dof","Biceps Short Head",10.3663417047488,9.37416164191613,7.66361826962341,0.00960633116060677,69.618238089212
"1644","task12","3dof","Brachialis",50.0271043138537,28.9867761508709,49.8910736186262,0.0317959347062857,99.9864578657232
"1645","task12","3dof","Brachioradialis",49.5268725471579,28.9985545566361,49.1862095634132,0.000204167687256618,99.9898557158075
"1646","task12","3dof","Coracobrachialis",11.644218972536,10.4881436136098,8.6791766766819,1.80635203364532e-05,79.253451090717
"1647","task12","3dof","Inferior Infraspinatus",64.1896738414058,25.5434797216708,68.7473531438502,0.0122707787017173,99.9985734127135
"1648","task12","3dof","Inferior Latissimus Dorsi",43.7642348545566,28.0227573337009,41.1373096504935,0.000929848842395886,99.9894357784785
"1649","task12","3dof","Inferior Pectoralis Major",4.97163887320229,4.53890949051029,3.64299102383563,0.000112556909531714,33.0448812730327
"1650","task12","3dof","Inferior Rhombiod",50.4799993636279,28.795199966399,50.1663654763576,0.00315173832601268,99.9912675226954
"1651","task12","3dof","Inferior Serratus Anterior",50.4882022863097,28.7728592241532,50.9367941965588,0.0124074010624087,99.9558914752939
"1652","task12","3dof","Inferior Subscapularis",47.0695139866351,27.3332352674677,45.983473184719,0.00212488856756732,99.9240407273057
"1653","task12","3dof","Inferior Trapezius, Scapula",49.3874874776366,28.851496144448,49.1739257211354,0.00200524150370529,99.9928312111813
"1654","task12","3dof","Levator Scapula",50.4432141426195,28.8703496948036,50.6203212900145,0.0787398922554361,99.9974843047694
"1655","task12","3dof","Middle Deltoid",92.6079143768343,6.52781898316078,94.4802194177959,54.8419805549553,99.9998508219351
"1656","task12","3dof","Middle Latissimus Dorsi",41.9742041595976,28.0393087393638,37.8306484815879,0.0168099519034626,99.9871295703688
"1657","task12","3dof","Middle Pectoralis Major",10.8778244317878,9.93637735335967,8.03883498342224,0.000135646431824454,70.3680629761928
"1658","task12","3dof","Middle Serratus Anterior",50.2465272817329,28.6340641084012,50.2950076314513,0.000970608615702417,99.9944462010902
"1659","task12","3dof","Middle Subscapularis",37.9672631093932,26.21395023896,33.6000102296857,0.0120815179428413,99.9940882989137
"1660","task12","3dof","Middle Trapezius, Scapula",49.932726652186,28.9563805315061,49.9064707357632,0.00113576474561894,99.997459144616
"1661","task12","3dof","Pectoralis Minor",50.2661410787513,28.9577098294311,50.0117020915561,0.0110204894696486,99.9813194029662
"1662","task12","3dof","Posterior Deltoid",87.5857359259404,11.0522968415765,90.5584290214089,8.79162704936136,99.9926685570245
"1663","task12","3dof","Posterior Supraspinatus",61.5045345420522,27.1927938803422,66.0831041822502,0.0023461434094707,99.981885078011
"1664","task12","3dof","Pronator Quadratus",49.9653558144857,28.9701141204626,49.5131453520406,0.00218610723592971,99.9974887950903
"1665","task12","3dof","Pronator Teres, Humeral",50.6080471109196,28.8629087854361,51.0878782654998,0.00576413539734588,99.9731142356052
"1666","task12","3dof","Pronator Teres, Ulnar",50.0115595833147,28.6618598744781,49.770455171747,0.0194858162701483,99.9943374951902
"1667","task12","3dof","Superior Infraspinatus",69.7503796338301,23.5557542012051,75.0244700231479,0.457081012495231,99.994182861199
"1668","task12","3dof","Superior Latissimus Dorsi",42.5564204367793,28.0579660711601,39.2287608962103,0.00296955999579129,99.9744695576444
"1669","task12","3dof","Superior Pectoralis Major",14.2397450621608,12.9346759299665,10.567671428046,0.00140004514920522,96.6252400960484
"1670","task12","3dof","Superior Rhombiod",49.7045013418419,29.0298220093184,50.0494660389623,0.0071680259761342,99.9907283865813
"1671","task12","3dof","Superior Serratus Anterior",49.8679877747491,28.9781437007327,49.708395157323,0.00430492238899238,99.9864379943433
"1672","task12","3dof","Superior Subscapularis",31.2525030613394,24.531165726297,25.2555039562383,0.00557588455867286,99.9739043896364
"1673","task12","3dof","Superior Trapezius, Scapula",50.1556832257395,28.8572987578533,49.8196772593702,0.0182557434820763,99.9924942106826
"1674","task12","3dof","Supinator",49.9545687347677,28.8827954330111,49.780629138386,0.000540436055468385,99.9518389429518
"1675","task12","3dof","Teres Major",58.2291957781857,23.9761632662499,60.4674092314549,0.0612425814071282,99.9626466599643
"1676","task12","3dof","Teres Minor",59.4655842398491,26.728938752377,63.0889032449445,0.0902554159407654,99.9934355774688
"1677","task12","3dof","Trapezius, Clavicle",49.9924646411635,28.8447042463364,50.1446423617349,0.00568373015605861,99.9964166653694
"1678","task12","3dof","Triceps Lateral Head",50.0557196421844,28.5655660875959,50.0193715003193,0.0545393537869976,99.9925724183895
"1679","task12","3dof","Triceps Long Head",31.3658998655412,22.2724425758826,27.1076990544772,0.00503582607144226,99.9510568501455
"1680","task12","3dof","Triceps Medial Head",49.8164803231808,28.8716249975564,50.0580971880025,0.0257871217295702,99.9942443988869
"1681","task12","5dof","Anconeus",50.0452715307748,28.7043959383396,50.0673195126538,0.0109069634342429,99.9837172949917
"1682","task12","5dof","Anterior Deltoid",11.5392915772531,10.4184239430335,8.59777417665365,0.00105644965019969,78.7836727666363
"1683","task12","5dof","Anterior Supraspinatus",50.5934958965987,28.5393441537072,51.2808527170137,0.0138779626881691,99.9946121398129
"1684","task12","5dof","Biceps Long Head",34.7901520735553,25.6126766814103,29.5382020693156,0.0101513734376779,99.9521168619839
"1685","task12","5dof","Biceps Short Head",10.4676808931783,9.29955699154043,7.87493523724224,0.00305728278943568,63.8152808497105
"1686","task12","5dof","Brachialis",48.8654106111352,27.8027769469209,48.0739255134905,0.00705674894494468,99.9978764428292
"1687","task12","5dof","Brachioradialis",48.9941584563384,28.7762811386962,48.7257527459179,0.0190052579366218,99.9927153116764
"1688","task12","5dof","Coracobrachialis",11.8004484097604,10.5146506450181,8.83968312512144,3.8756553306929e-05,79.1022262338352
"1689","task12","5dof","Inferior Infraspinatus",64.2682494859774,25.1307668895128,68.8820603375374,0.0967212984413934,99.9794000894654
"1690","task12","5dof","Inferior Latissimus Dorsi",43.4783413603433,28.3878747648071,40.3347156759087,0.0120349545489007,99.9728491523441
"1691","task12","5dof","Inferior Pectoralis Major",4.97071014890435,4.45710944883374,3.70801033792028,0.000708665697196631,31.3600312563069
"1692","task12","5dof","Inferior Rhombiod",50.1581047714133,28.9705965162862,50.16139966118,0.00521888030197148,99.9720840914114
"1693","task12","5dof","Inferior Serratus Anterior",49.7510623577372,29.0526227987551,49.4311010715211,0.0121100909119654,99.9913883599032
"1694","task12","5dof","Inferior Subscapularis",46.7712842805318,27.6710936515067,45.5842727320838,0.00356198071145286,99.99996260807
"1695","task12","5dof","Inferior Trapezius, Scapula",49.3772285191084,28.9284191086063,49.1189107929768,0.000512650073286602,99.9576852793002
"1696","task12","5dof","Levator Scapula",49.9505414500643,28.8661659065922,50.0506153193754,0.00826763121956064,99.9966932505202
"1697","task12","5dof","Middle Deltoid",92.5886304465505,6.55578276050222,94.3449844471443,51.1711969541304,99.9996743835225
"1698","task12","5dof","Middle Latissimus Dorsi",41.7558090695372,28.1449576191152,37.7249512493423,0.00191007220196604,99.9612754525779
"1699","task12","5dof","Middle Pectoralis Major",10.8405478071923,9.84387078021086,7.83769645202172,0.0025735056479681,81.6571704369225
"1700","task12","5dof","Middle Serratus Anterior",49.8935839073809,28.7555640777095,49.8791606554808,0.104980436246027,99.9957804151585
"1701","task12","5dof","Middle Subscapularis",37.3014985668552,25.8147208241867,33.1459221052652,0.00143101360804421,99.9935950610399
"1702","task12","5dof","Middle Trapezius, Scapula",50.2506434556268,29.1700036084272,49.9790787972605,0.0217372055548448,99.9935998530204
"1703","task12","5dof","Pectoralis Minor",49.7469982016661,28.9631543531214,49.8266378613941,0.0130937802946762,99.9692970586448
"1704","task12","5dof","Posterior Deltoid",87.7134245767848,10.9328654999886,90.7681074487217,18.6910652518853,99.9998411018664
"1705","task12","5dof","Posterior Supraspinatus",60.9802813246156,27.4769169589459,66.096813609368,0.0112777317298085,99.9933801869458
"1706","task12","5dof","Pronator Quadratus",41.7684750417354,26.697041817934,38.9954056434963,0.00700424264554189,99.9905144529087
"1707","task12","5dof","Pronator Teres, Humeral",41.7157638333002,26.8213632132904,38.5676892376296,0.0110532051467216,99.9647507601692
"1708","task12","5dof","Pronator Teres, Ulnar",47.5074389218693,28.5658191463686,45.9250778468536,0.0139983884168693,99.9994832243649
"1709","task12","5dof","Superior Infraspinatus",69.8731718911835,23.5745458910236,75.6229466867462,0.256319042317621,99.9968401803026
"1710","task12","5dof","Superior Latissimus Dorsi",42.3045733228689,28.5014664297975,38.5239972180913,0.00435179974347943,99.989542909235
"1711","task12","5dof","Superior Pectoralis Major",14.0639871108834,12.7096789868777,10.4913541552325,5.74628042065983e-05,93.0963952714009
"1712","task12","5dof","Superior Rhombiod",50.4165279284351,29.1812970173619,50.3975095160166,0.00581197726643445,99.9936782927699
"1713","task12","5dof","Superior Serratus Anterior",49.4474867506687,29.2033346661599,49.3851375150404,0.00435988498959095,99.9955883548409
"1714","task12","5dof","Superior Subscapularis",31.4424697623626,24.8870988070669,25.2464097286928,0.00750110712648966,99.9224318656336
"1715","task12","5dof","Superior Trapezius, Scapula",49.9731399124987,28.9997839566927,50.2088189459047,0.0124423489022807,99.9825478169136
"1716","task12","5dof","Supinator",74.5977685393931,16.517138335759,76.8499253919082,14.2929787470309,99.9939921100582
"1717","task12","5dof","Teres Major",59.6911713945074,22.467124448799,61.3741193728173,0.246551972227493,99.9948266300712
"1718","task12","5dof","Teres Minor",59.2960357072581,26.350197957048,62.8313615084952,0.0290498724604626,99.9973186979272
"1719","task12","5dof","Trapezius, Clavicle",50.1253599134393,28.7982104623538,50.0168105654151,0.0378893603942387,99.9863065832361
"1720","task12","5dof","Triceps Lateral Head",51.1768734437066,27.3361605536093,51.5919934139022,0.0734632647131306,99.984756751711
"1721","task12","5dof","Triceps Long Head",29.8849278252461,19.0511087055677,27.4110146038293,8.14328214693294e-05,97.7561376125425
"1722","task12","5dof","Triceps Medial Head",52.0765929288106,26.6118483820352,52.943656497497,0.0266290780724099,99.9639724442012
"1723","task13","3dof","Anconeus",49.675012343346,28.8486160614798,49.5973749486573,0.000601964131874411,99.9996742579114
"1724","task13","3dof","Anterior Deltoid",0.909268736426149,0.861022523225303,0.652590113018044,0.000160069664862164,6.29358406458634
"1725","task13","3dof","Anterior Supraspinatus",54.6606947293506,24.4294112309097,55.5674762532386,0.0831073098591761,99.9688898299726
"1726","task13","3dof","Biceps Long Head",3.35134302733265,3.1848510789705,2.40753137528878,0.000633541003948468,29.5655923775802
